date,time,treatment_id,species,banded,notes
2019-07-09,07:33:21,human2,HOSP,no,
2019-07-09,07:34:04,human2,HOSP,no,
2019-07-09,07:34:05,human2,HOSP,no,
2019-07-09,07:34:26,human2,HOSP,no,
2019-07-09,07:34:28,human2,HOFI,no,
2019-07-09,07:34:30,human2,HOSP,yes,
2019-07-09,07:34:33,human2,TUTI,yes,
2019-07-09,07:34:48,human2,HOSP,yes,
2019-07-09,07:34:55,human2,HOSP,no,
2019-07-09,07:34:58,human2,HOSP,no,
2019-07-09,07:35:01,human2,HOFI,no,
2019-07-09,07:35:08,human2,CACH,yes,
2019-07-09,07:35:29,human2,HOSP,no,
2019-07-09,07:36:02,human2,HOSP,yes,
2019-07-09,07:36:12,human2,TUTI,yes,
2019-07-09,07:36:32,human2,HOFI,no,
2019-07-09,07:37:00,human2,TUTI,yes,
2019-07-09,07:37:23,human2,HOFI,no,
2019-07-09,07:37:37,human2,HOSP,no,Sparrow fight at 7:37:50
2019-07-09,07:38:17,human2,TUTI,yes,
2019-07-09,07:38:25,human2,HOSP,no,
2019-07-09,07:38:39,human2,HOSP,no,
2019-07-09,07:39:02,human2,HOSP,no,
2019-07-09,07:39:07,human2,CACH,yes,
2019-07-09,07:39:20,human2,HOFI,no,
2019-07-09,07:39:26,human2,TUTI,yes,
2019-07-09,07:39:46,human2,HOFI,no,
2019-07-09,07:40:01,human2,HOSP,no,
2019-07-09,07:40:28,human2,TUTI,yes,
2019-07-09,07:40:33,human2,TUTI,yes,
2019-07-09,07:40:37,human2,HOFI,no,
2019-07-09,07:40:46,human2,HOSP,no,
2019-07-09,07:40:57,human2,HOSP,no,
2019-07-09,07:41:11,human2,TUTI,yes,
2019-07-09,07:41:51,human2,NOMO,yes,
2019-07-09,07:42:08,human2,HOSP,no,
2019-07-09,07:42:10,human2,GRCA,yes,Banded but not in our system
2019-07-09,07:42:14,human2,HOSP,no,
2019-07-09,07:42:37,human2,TUTI,no,
2019-07-09,07:42:40,human2,HOSP,no,
2019-07-09,07:43:03,human2,HOSP,no,
2019-07-09,07:44:08,human2,CACH,yes,
2019-07-09,07:44:25,human2,HOSP,no,
2019-07-09,07:44:55,human2,HOSP,no,
2019-07-09,07:45:01,human2,HOSP,no,
2019-07-09,07:45:14,human2,HOSP,no,
2019-07-09,07:45:15,human2,HOSP,no,
2019-07-09,07:45:19,human2,HOFI,no,
2019-07-09,07:45:59,human2,HOSP,no,
2019-07-09,07:46:26,human2,HOSP,no,
2019-07-09,07:46:38,human2,HOSP,no,
2019-07-09,07:46:46,human2,HOSP,no,
2019-07-09,07:48:00,human2,COGR,no,
2019-07-09,10:05:00,control2,COGR,no,
2019-07-09,10:05:05,control2,HOSP,no,
2019-07-09,10:05:10,control2,HOSP,no,
2019-07-09,10:05:39,control2,HOSP,no,
2019-07-09,10:05:40,control2,HOSP,no,
2019-07-09,10:05:40,control2,HOSP,no,
2019-07-09,10:07:22,control2,HOSP,no,
2019-07-09,10:07:30,control2,HOSP,no,
2019-07-09,10:07:32,control2,HOSP,no,
2019-07-09,10:07:32,control2,HOSP,no,
2019-07-09,10:07:32,control2,HOSP,no,
2019-07-09,10:07:34,control2,HOSP,no,
2019-07-09,10:07:34,control2,HOSP,no,
2019-07-09,10:07:39,control2,HOSP,yes,
2019-07-09,10:07:42,control2,HOSP,no,
2019-07-09,10:07:44,control2,HOSP,no,
2019-07-09,10:08:04,control2,HOSP,no,
2019-07-09,10:08:10,control2,HOSP,no,
2019-07-09,10:08:30,control2,HOSP,no,
2019-07-09,10:08:48,control2,HOSP,no,
2019-07-09,10:08:59,control2,HOSP,no,
2019-07-09,10:09:09,control2,NOCA,no,
2019-07-09,10:09:18,control2,HOSP,no,
2019-07-09,10:09:27,control2,HOSP,no,
2019-07-09,10:09:27,control2,HOSP,no,
2019-07-09,10:09:35,control2,HOSP,no,
2019-07-09,10:09:39,control2,HOSP,no,
2019-07-09,10:09:47,control2,HOSP,yes,
2019-07-09,10:10:02,control2,HOSP,no,
2019-07-09,10:10:05,control2,HOSP,no,
2019-07-09,10:10:07,control2,HOSP,no,
2019-07-09,10:10:05,control2,HOSP,no,
2019-07-09,10:10:27,control2,NOCA,no,
2019-07-09,10:10:32,control2,HOSP,no,
2019-07-09,10:10:33,control2,HOSP,no,
2019-07-09,10:10:36,control2,HOSP,no,
2019-07-09,10:10:53,control2,HOSP,no,
2019-07-09,10:10:59,control2,BLJA,no,
2019-07-09,10:11:06,control2,HOSP,no,
2019-07-09,10:11:42,control2,HOSP,no,
2019-07-09,10:12:08,control2,HOSP,no,
2019-07-09,10:12:25,control2,HOSP,no,
2019-07-09,10:12:36,control2,BLJA,no,
2019-07-09,10:13:15,control2,HOSP,no,
2019-07-09,10:13:40,control2,HOSP,no,
2019-07-09,10:13:45,control2,HOSP,no,
2019-07-09,10:13:47,control2,TUTI,yes,
2019-07-09,10:13:56,control2,HOSP,no,
2019-07-09,10:14:02,control2,HOSP,no,
2019-07-09,10:14:08,control2,HOSP,no,
2019-07-09,10:14:10,control2,HOSP,yes,
2019-07-09,10:14:19,control2,HOSP,yes,
2019-07-09,10:14:21,control2,HOSP,no,
2019-07-09,10:14:26,control2,HOSP,no,
2019-07-09,10:14:37,control2,HOSP,no,
2019-07-09,10:14:40,control2,HOSP,no,
2019-07-09,10:14:48,control2,HOSP,yes,
2019-07-09,10:14:55,control2,HOSP,no,
2019-07-09,10:15:03,control2,HOSP,no,
2019-07-09,10:15:07,control2,HOSP,no,
2019-07-09,10:15:12,control2,HOSP,no,
2019-07-09,10:15:18,control2,HOSP,no,
2019-07-09,10:15:24,control2,HOSP,no,
2019-07-09,10:15:28,control2,TUTI,yes,
2019-07-09,10:15:42,control2,HOSP,yes,
2019-07-09,10:15:50,control2,HOSP,no,
2019-07-09,10:15:55,control2,TUTI,yes,
2019-07-09,10:16:02,control2,HOSP,no,
2019-07-09,10:16:05,control2,HOSP,no,
2019-07-09,10:16:21,control2,HOSP,no,
2019-07-09,10:16:28,control2,HOSP,no,
2019-07-09,10:16:35,control2,HOSP,no,
2019-07-09,10:16:40,control2,HOSP,no,About 14 sparrows on screen
2019-07-09,10:16:49,control2,HOSP,no,
2019-07-09,10:17:00,control2,HOSP,no,
2019-07-09,10:17:05,control2,HOSP,no,
2019-07-09,10:17:11,control2,TUTI,yes,
2019-07-09,10:17:40,control2,HOSP,no,
2019-07-09,10:17:42,control2,HOSP,no,
2019-07-09,10:17:45,control2,HOSP,no,
2019-07-09,10:17:46,control2,HOSP,no,
2019-07-09,10:17:50,control2,HOSP,no,
2019-07-09,10:18:01,control2,HOSP,no,
2019-07-09,10:18:26,control2,HOSP,no,
2019-07-09,10:18:38,control2,HOSP,no,
2019-07-09,10:18:54,control2,HOSP,no,
2019-07-09,10:18:57,control2,HOSP,no,
2019-07-09,10:19:30,control2,HOSP,no,
2019-07-09,10:19:40,control2,HOSP,no,
2019-07-09,10:19:49,control2,HOSP,yes,
2019-07-09,10:20:03,control2,HOSP,no,
2019-07-09,10:20:14,control2,HOSP,no,
2019-07-09,10:20:23,control2,NOCA,yes,
2019-07-09,10:20:30,control2,HOSP,no,
2019-07-09,10:20:31,control2,HOSP,no,
2019-07-09,10:20:44,control2,TUTI,yes,
2019-07-09,10:20:53,control2,HOSP,no,
2019-07-09,10:20:57,control2,HOSP,no,
2019-07-09,10:21:14,control2,NOCA,yes,
2019-07-09,10:21:18,control2,HOSP,no,
2019-07-09,10:21:36,control2,HOSP,no,
2019-07-09,10:21:45,control2,HOSP,no,
2019-07-09,10:21:52,control2,GRCA,yes,
2019-07-09,10:21:57,control2,HOSP,no,
2019-07-09,10:22:15,control2,HOSP,no,
2019-07-09,10:22:21,control2,HOSP,no,
2019-07-09,10:22:23,control2,HOSP,no,
2019-07-09,10:22:31,control2,NOCA,yes,
2019-07-09,10:22:36,control2,HOSP,no,
2019-07-09,10:22:45,control2,TUTI,yes,
2019-07-09,10:22:52,control2,NOCA,yes,
2019-07-09,10:22:55,control2,HOSP,no,
2019-07-09,10:22:59,control2,HOSP,no,
2019-07-09,10:23:05,control2,HOSP,no,
2019-07-09,10:23:15,control2,NOCA,yes,
2019-07-09,10:23:19,control2,HOSP,no,
2019-07-09,10:23:35,control2,HOSP,no,
2019-07-09,10:23:55,control2,HOSP,yes,
2019-07-09,10:24:00,control2,HOSP,yes,
2019-07-09,10:24:38,control2,HOSP,no,
2019-07-09,10:24:47,control2,NOCA,yes,
2019-07-09,10:24:53,control2,HOSP,no,
2019-07-09,10:24:58,control2,HOSP,no,
2019-07-09,10:25:05,control2,HOSP,no,
2019-07-09,10:25:35,control2,HOSP,no,
2019-07-09,10:25:40,control2,BLJA,no,
2019-07-09,10:25:41,control2,HOSP,yes,
2019-07-09,10:25:47,control2,HOSP,yes,
2019-07-09,10:26:36,control2,HOSP,no,
2019-07-09,10:26:49,control2,HOSP,yes,
2019-07-09,10:27:09,control2,HOSP,no,
2019-07-09,10:27:14,control2,HOSP,no,
2019-07-09,10:27:17,control2,HOSP,yes,
2019-07-09,10:27:21,control2,HOSP,no,
2019-07-09,10:27:23,control2,HOSP,no,
2019-07-09,10:27:32,control2,HOSP,no,
2019-07-09,10:27:39,control2,HOSP,no,
2019-07-09,10:27:40,control2,HOSP,no,
2019-07-09,10:27:41,control2,HOSP,no,
2019-07-09,10:27:42,control2,HOSP,no,
2019-07-09,10:27:44,control2,HOSP,no,
2019-07-09,10:27:59,control2,HOSP,no,
2019-07-09,10:28:16,control2,HOSP,no,
2019-07-09,10:28:23,control2,HOSP,no,
2019-07-09,10:28:44,control2,HOSP,no,
2019-07-09,10:28:59,control2,HOSP,no,
2019-07-09,10:29:11,control2,HOSP,no,
2019-07-09,10:29:20,control2,HOSP,no,
2019-07-09,10:29:22,control2,HOSP,no,
2019-07-09,10:29:26,control2,HOSP,no,
2019-07-09,10:29:30,control2,HOSP,no,
2019-07-09,10:29:32,control2,COGR,no,
2019-07-09,10:29:41,control2,HOSP,yes,
2019-07-09,10:29:43,control2,HOSP,no,
2019-07-09,10:29:57,control2,HOSP,no,
2019-07-09,10:30:01,control2,HOSP,no,
2019-07-09,10:30:02,control2,HOSP,yes,
2019-07-09,10:30:09,control2,HOSP,no,
2019-07-09,10:30:15,control2,COGR,no,
2019-07-09,10:30:24,control2,HOSP,no,
2019-07-09,10:30:25,control2,NOCA,no,
2019-07-09,10:30:30,control2,HOSP,no,
2019-07-09,10:30:35,control2,HOSP,no,
2019-07-09,10:30:43,control2,HOSP,no,
2019-07-09,10:30:45,control2,HOSP,no,
2019-07-09,10:30:47,control2,HOSP,no,
2019-07-09,10:31:00,control2,HOSP,no,
2019-07-09,10:31:03,control2,BLJA,no,
2019-07-09,10:31:08,control2,HOSP,no,
2019-07-09,10:31:09,control2,HOSP,no,
2019-07-09,10:31:15,control2,HOSP,no,
2019-07-09,10:31:27,control2,HOSP,no,
2019-07-09,10:31:34,control2,HOSP,no,
2019-07-09,10:31:54,control2,HOSP,no,
2019-07-09,10:31:57,control2,HOSP,no,
2019-07-09,10:32:07,control2,HOSP,no,
2019-07-09,10:32:14,control2,HOSP,yes,
2019-07-09,10:32:35,control2,HOSP,yes,
2019-07-09,10:32:43,control2,HOSP,no,
2019-07-09,10:32:46,control2,HOSP,no,
2019-07-09,10:32:55,control2,HOSP,no,
2019-07-09,10:33:06,control2,HOSP,no,
2019-07-09,10:33:16,control2,HOSP,no,
2019-07-09,10:33:36,control2,HOSP,no,
2019-07-09,10:33:38,control2,HOSP,yes,
2019-07-09,10:33:46,control2,HOSP,no,
2019-07-09,10:33:46,control2,HOSP,no,
2019-07-09,10:33:50,control2,HOSP,no,
2019-07-09,10:33:55,control2,BLJA,no,
2019-07-09,10:34:01,control2,HOSP,yes,
2019-07-09,10:34:01,control2,HOSP,no,
2019-07-09,10:34:06,control2,HOSP,no,
2019-07-09,10:34:07,control2,HOSP,no,
2019-07-09,10:34:08,control2,HOSP,no,
2019-07-09,10:34:19,control2,HOSP,no,
2019-07-09,10:34:32,control2,HOSP,no,
2019-07-09,10:34:36,control2,HOSP,yes,
2019-07-09,10:34:38,control2,HOSP,no,
2019-07-09,10:34:44,control2,HOSP,no,
2019-07-09,10:34:50,control2,HOSP,no,
2019-07-09,10:35:01,control2,HOSP,no,
2019-07-09,10:35:11,control2,HOSP,no,
2019-07-09,10:35:18,control2,HOSP,no,
2019-07-09,10:35:42,control2,HOSP,no,
2019-07-09,10:35:52,control2,HOSP,no,
2019-07-09,10:35:55,control2,BLJA,no,
2019-07-09,10:36:31,control2,HOSP,yes,
2019-07-09,10:36:36,control2,HOSP,no,
2019-07-09,10:36:44,control2,BLJA,no,
2019-07-09,10:36:52,control2,NOCA,yes,
2019-07-09,10:37:20,control2,HOFI,no,
2019-07-09,10:37:23,control2,HOSP,no,
2019-07-09,10:37:28,control2,HOSP,no,
2019-07-09,10:37:39,control2,HOSP,no,
2019-07-09,10:37:43,control2,BLJA,no,
2019-07-09,10:37:45,control2,NOCA,yes,
2019-07-09,10:37:50,control2,HOSP,no,
2019-07-09,10:37:53,control2,HOSP,yes,
2019-07-09,10:37:54,control2,HOSP,no,
2019-07-09,10:37:56,control2,HOSP,no,
2019-07-09,10:37:57,control2,HOSP,no,
2019-07-09,10:37:58,control2,HOSP,no,
2019-07-09,10:37:58,control2,HOSP,no,
2019-07-09,10:38:09,control2,HOSP,no,
2019-07-09,10:38:13,control2,BLJA,no,
2019-07-09,10:38:34,control2,HOSP,no,
2019-07-09,10:39:00,control2,HOSP,yes,
2019-07-09,10:39:08,control2,COGR,no,
2019-07-09,10:40:00,control2,HOSP,no,
2019-07-09,10:40:01,control2,HOSP,no,
2019-07-09,10:40:17,control2,HOSP,no,
2019-07-09,10:40:18,control2,HOSP,no,
2019-07-09,10:40:19,control2,HOSP,no,
2019-07-09,10:40:26,control2,HOSP,no,
2019-07-09,10:40:31,control2,HOSP,no,
2019-07-09,10:41:05,control2,HOSP,no,
2019-07-09,10:41:16,control2,HOSP,no,
2019-07-09,10:41:23,control2,HOSP,no,
2019-07-09,10:41:23,control2,HOSP,yes,
2019-07-09,10:41:34,control2,HOSP,no,
2019-07-09,10:41:55,control2,HOSP,no,
2019-07-09,10:42:01,control2,HOSP,yes,
2019-07-09,10:42:01,control2,HOSP,no,
2019-07-09,10:42:03,control2,HOSP,no,
2019-07-09,10:42:28,control2,HOSP,no,
2019-07-09,10:42:36,control2,HOSP,no,
2019-07-09,10:42:40,control2,HOSP,no,
2019-07-09,10:42:49,control2,HOSP,no,
2019-07-09,10:43:00,control2,HOSP,no,
2019-07-09,10:43:20,control2,HOSP,no,
2019-07-09,10:43:22,control2,HOSP,no,
2019-07-09,10:44:09,control2,HOSP,no,
2019-07-09,10:44:15,control2,HOFI,no,
2019-07-09,10:44:42,control2,HOSP,no,
2019-07-09,10:45:04,control2,HOSP,no,
2019-07-09,10:45:09,control2,HOSP,no,
2019-07-09,10:45:09,control2,HOSP,no,
2019-07-09,10:45:15,control2,HOSP,no,
2019-07-09,10:45:24,control2,HOSP,no,
2019-07-09,10:45:45,control2,HOSP,no,
2019-07-09,10:46:17,control2,HOSP,no,
2019-07-09,10:46:23,control2,HOSP,no,
2019-07-09,10:46:24,control2,HOSP,yes,
2019-07-09,10:46:28,control2,HOSP,no,
2019-07-09,10:46:28,control2,HOSP,no,
2019-07-09,10:46:28,control2,HOSP,no,
2019-07-09,10:46:38,control2,HOSP,no,
2019-07-09,10:46:56,control2,HOSP,no,
2019-07-09,10:46:59,control2,HOSP,no,
2019-07-09,10:47:08,control2,HOSP,no,
2019-07-09,10:47:43,control2,GRCA,yes,Banded but not in our system
2019-07-09,10:47:51,control2,HOSP,yes,
2019-07-09,10:48:23,control2,HOSP,no,
2019-07-09,10:48:29,control2,HOSP,no,
2019-07-09,10:48:46,control2,HOSP,no,
2019-07-09,10:49:14,control2,HOSP,no,
2019-07-09,10:49:26,control2,HOSP,no,
2019-07-09,10:49:39,control2,HOSP,no,
2019-07-09,10:49:56,control2,HOFI,no,
2019-07-09,10:50:15,control2,HOSP,no,
2019-07-09,10:50:26,control2,HOSP,no,
2019-07-09,10:50:43,control2,HOSP,no,
2019-07-09,10:50:56,control2,HOSP,no,
2019-07-09,10:50:56,control2,HOFI,no,
2019-07-09,10:51:02,control2,HOSP,no,
2019-07-09,10:51:12,control2,HOSP,no,
2019-07-09,10:51:32,control2,HOSP,no,
2019-07-09,10:51:50,control2,HOSP,no,
2019-07-09,10:51:55,control2,HOSP,no,
2019-07-09,10:52:13,control2,HOSP,no,
2019-07-09,10:52:15,control2,BLJA,no,
2019-07-09,10:52:37,control2,HOSP,no,
2019-07-09,10:52:39,control2,HOSP,yes,
2019-07-09,10:53:12,control2,HOSP,no,
2019-07-09,10:53:22,control2,HOSP,no,
2019-07-09,10:53:24,control2,HOSP,no,
2019-07-09,10:53:30,control2,RBWO,no,
2019-07-09,10:53:33,control2,HOSP,no,
2019-07-09,10:53:34,control2,HOSP,no,
2019-07-09,10:53:34,control2,HOSP,no,
2019-07-09,10:53:34,control2,HOSP,no,
2019-07-09,10:53:37,control2,HOSP,no,
2019-07-09,10:53:40,control2,NOCA,yes,
2019-07-09,10:53:43,control2,HOSP,no,
2019-07-09,10:53:44,control2,HOSP,no,
2019-07-09,10:53:52,control2,HOSP,yes,
2019-07-09,10:53:10,control2,NOCA,no,
2019-07-09,10:54:11,control2,RBWO,yes,
2019-07-09,10:54:23,control2,HOSP,no,
2019-07-09,10:54:26,control2,HOSP,no,
2019-07-09,10:54:32,control2,HOSP,no,
2019-07-09,10:54:35,control2,HOSP,yes,
2019-07-09,10:54:49,control2,GRCA,yes,Banded but not in our system
2019-07-09,10:54:54,control2,GRCA,yes,Banded but not in our system
2019-07-09,10:54:54,control2,RBWO,yes,
2019-07-09,10:54:59,control2,HOSP,no,
2019-07-09,10:55:00,control2,HOSP,no,
2019-07-09,10:55:01,control2,HOSP,no,
2019-07-09,10:55:02,control2,HOSP,no,
2019-07-09,10:55:09,control2,NOCA,yes,
2019-07-09,10:55:13,control2,HOSP,no,
2019-07-09,10:55:13,control2,HOSP,no,
2019-07-09,10:55:14,control2,HOSP,no,
2019-07-09,10:55:21,control2,TUTI,yes,
2019-07-09,10:55:23,control2,GRCA,yes,Banded but not in our system
2019-07-09,10:55:28,control2,HOSP,yes,
2019-07-09,10:55:35,control2,HOSP,no,
2019-07-09,10:55:37,control2,HOFI,yes,
2019-07-09,10:55:51,control2,HOSP,no,
2019-07-09,10:55:57,control2,NOCA,yes,
2019-07-09,10:56:21,control2,BLJA,no,
2019-07-09,10:56:26,control2,HOSP,yes,
2019-07-09,10:56:43,control2,HOSP,no,
2019-07-09,14:20:10,feeder2,COGR,no,
2019-07-09,14:20:10,feeder2,HOSP,no,
2019-07-09,14:20:10,feeder2,HOSP,no,
2019-07-09,14:20:30,feeder2,COGR,no,
2019-07-09,14:21:27,feeder2,COGR,yes,
2019-07-09,14:22:14,feeder2,HOSP,no,
2019-07-09,14:22:51,feeder2,COGR,yes,
2019-07-09,14:22:59,feeder2,HOSP,no,
2019-07-09,14:23:02,feeder2,HOSP,no,
2019-07-09,14:23:10,feeder2,COGR,no,
2019-07-09,14:23:20,feeder2,HOSP,no,
2019-07-09,14:23:27,feeder2,HOSP,no,
2019-07-09,14:23:31,feeder2,HOSP,no,
2019-07-09,14:23:48,feeder2,COGR,yes,
2019-07-09,14:23:54,feeder2,HOSP,no,
2019-07-09,14:23:56,feeder2,HOSP,no,
2019-07-09,14:23:58,feeder2,HOSP,no,
2019-07-09,14:24:16,feeder2,HOSP,no,
2019-07-09,14:24:18,feeder2,HOSP,no,
2019-07-09,14:24:20,feeder2,HOSP,no,
2019-07-09,14:24:25,feeder2,HOSP,no,
2019-07-09,14:24:28,feeder2,COGR,no,
2019-07-09,14:25:00,feeder2,NOMO,yes,
2019-07-09,14:25:16,feeder2,NOMO,yes,
2019-07-09,14:25:54,feeder2,COGR,yes,
2019-07-09,14:26:00,feeder2,COGR,no,
2019-07-09,14:26:11,feeder2,COGR,no,
2019-07-09,14:26:49,feeder2,HOSP,no,
2019-07-09,14:26:50,feeder2,COGR,yes,
2019-07-09,14:27:15,feeder2,HOSP,no,
2019-07-09,14:27:15,feeder2,HOSP,no,
2019-07-09,14:27:17,feeder2,HOFI,yes,
2019-07-09,14:27:19,feeder2,HOSP,no,
2019-07-09,14:27:21,feeder2,HOSP,no,
2019-07-09,14:27:23,feeder2,HOSP,no,
2019-07-09,14:28:18,feeder2,HOSP,yes,
2019-07-09,14:28:45,feeder2,HOSP,no,
2019-07-09,14:29:01,feeder2,COGR,yes,
2019-07-09,14:29:12,feeder2,GRCA,yes,
2019-07-09,14:29:43,feeder2,HOSP,no,
2019-07-09,14:29:45,feeder2,HOSP,no,
2019-07-09,14:29:53,feeder2,HOSP,no,
2019-07-09,14:29:55,feeder2,HOSP,no,
2019-07-09,14:29:55,feeder2,HOSP,no,
2019-07-09,14:30:51,feeder2,HOSP,yes,
2019-07-09,14:30:55,feeder2,HOSP,no,
2019-07-09,14:30:57,feeder2,HOSP,no,
2019-07-09,14:31:02,feeder2,HOSP,no,
2019-07-09,14:31:39,feeder2,HOSP,no,
2019-07-09,14:31:48,feeder2,HOSP,yes,
2019-07-09,14:31:48,feeder2,HOSP,no,
2019-07-09,14:31:51,feeder2,HOSP,no,
2019-07-09,14:32:06,feeder2,HOSP,no,
2019-07-09,14:32:07,feeder2,HOSP,no,
2019-07-09,14:32:15,feeder2,HOSP,yes,
2019-07-09,14:32:33,feeder2,HOSP,yes,
2019-07-09,14:32:37,feeder2,HOSP,no,
2019-07-09,14:32:42,feeder2,HOSP,yes,
2019-07-09,14:32:42,feeder2,HOSP,no,
2019-07-09,14:32:43,feeder2,HOSP,no,
2019-07-09,14:32:53,feeder2,HOSP,no,
2019-07-09,14:32:56,feeder2,HOSP,no,
2019-07-09,14:32:57,feeder2,HOSP,no,
2019-07-09,14:33:05,feeder2,HOSP,no,
2019-07-09,14:33:12,feeder2,HOSP,no,
2019-07-09,14:33:28,feeder2,HOSP,yes,
2019-07-09,14:33:29,feeder2,HOSP,yes,
2019-07-09,14:33:29,feeder2,HOSP,no,
2019-07-09,14:33:30,feeder2,HOSP,yes,
2019-07-09,14:33:31,feeder2,HOSP,no,
2019-07-09,14:33:32,feeder2,HOSP,no,
2019-07-09,14:33:35,feeder2,HOSP,no,
2019-07-09,14:33:37,feeder2,HOSP,yes,
2019-07-09,14:33:40,feeder2,HOSP,no,
2019-07-09,14:33:44,feeder2,HOSP,yes,
2019-07-09,14:33:41,feeder2,HOSP,no,
2019-07-09,14:33:42,feeder2,HOSP,no,
2019-07-09,14:33:48,feeder2,HOSP,no,
2019-07-09,14:33:52,feeder2,HOSP,yes,
2019-07-09,14:34:03,feeder2,HOSP,no,
2019-07-09,14:34:03,feeder2,HOSP,no,
2019-07-09,14:34:04,feeder2,HOSP,no,
2019-07-09,14:34:14,feeder2,HOSP,no,
2019-07-09,14:34:21,feeder2,HOSP,yes,
2019-07-09,14:34:24,feeder2,HOSP,no,
2019-07-09,14:34:29,feeder2,HOSP,no,
2019-07-09,14:34:36,feeder2,HOSP,no,
2019-07-09,14:34:41,feeder2,HOSP,no,
2019-07-09,14:34:51,feeder2,HOSP,no,
2019-07-09,14:34:52,feeder2,HOSP,no,
2019-07-09,14:34:55,feeder2,HOSP,yes,
2019-07-09,14:35:00,feeder2,HOSP,no,
2019-07-09,14:35:08,feeder2,HOSP,no,
2019-07-09,14:35:43,feeder2,HOSP,no,
2019-07-09,14:35:51,feeder2,HOSP,yes,
2019-07-09,14:35:52,feeder2,HOSP,no,
2019-07-09,14:35:53,feeder2,HOSP,no,
2019-07-09,14:36:02,feeder2,HOSP,no,
2019-07-09,14:36:06,feeder2,HOSP,no,
2019-07-09,14:36:10,feeder2,HOSP,no,
2019-07-09,14:36:27,feeder2,HOSP,no,
2019-07-09,14:36:29,feeder2,HOSP,no,
2019-07-09,14:36:31,feeder2,HOSP,yes,
2019-07-09,14:36:40,feeder2,HOSP,no,
2019-07-09,14:36:43,feeder2,HOSP,no,
2019-07-09,14:37:01,feeder2,HOSP,yes,
2019-07-09,14:37:07,feeder2,HOSP,yes,
2019-07-09,14:37:11,feeder2,HOSP,no,
2019-07-09,14:37:36,feeder2,HOSP,yes,
2019-07-09,14:37:39,feeder2,HOSP,no,
2019-07-09,14:37:40,feeder2,HOSP,yes,
2019-07-09,14:37:42,feeder2,HOSP,no,
2019-07-09,14:37:50,feeder2,HOSP,no,
2019-07-09,14:37:59,feeder2,HOSP,yes,
2019-07-09,14:38:04,feeder2,RBWO,yes,
2019-07-09,14:38:07,feeder2,HOSP,no,
2019-07-09,14:38:11,feeder2,HOSP,no,
2019-07-09,14:38:14,feeder2,HOSP,no,
2019-07-09,14:38:21,feeder2,HOSP,no,
2019-07-09,14:38:43,feeder2,HOSP,yes,
2019-07-09,14:38:46,feeder2,HOSP,yes,
2019-07-09,14:39:05,feeder2,HOSP,no,
2019-07-09,14:39:11,feeder2,HOSP,yes,
2019-07-09,14:39:15,feeder2,RBWO,yes,
2019-07-09,14:39:32,feeder2,HOSP,no,
2019-07-09,14:39:35,feeder2,HOSP,no,
2019-07-09,14:39:42,feeder2,RBWO,yes,
2019-07-09,14:39:44,feeder2,HOSP,yes,
2019-07-09,14:39:50,feeder2,HOSP,no,
2019-07-09,14:39:55,feeder2,HOSP,yes,
2019-07-09,14:39:55,feeder2,HOSP,no,
2019-07-09,14:40:07,feeder2,GRCA,yes,
2019-07-09,14:47:32,feeder2,NOMO,yes,
2019-07-09,14:47:37,feeder2,HOSP,yes,
2019-07-09,14:47:41,feeder2,HOSP,no,
2019-07-09,14:47:42,feeder2,HOSP,no,
2019-07-09,14:48:09,feeder2,HOSP,yes,
2019-07-09,14:48:10,feeder2,HOSP,no,
2019-07-09,14:48:12,feeder2,HOSP,no,
2019-07-09,14:48:13,feeder2,HOSP,no,
2019-07-09,14:48:21,feeder2,HOSP,no,
2019-07-09,14:48:39,feeder2,HOSP,no,
2019-07-09,14:48:43,feeder2,HOSP,no,
2019-07-09,14:49:57,feeder2,HOSP,no,
2019-07-09,14:50:09,feeder2,HOSP,no,
2019-07-09,14:50:10,feeder2,HOSP,no,
2019-07-09,14:50:10,feeder2,GRCA,yes,
2019-07-09,14:50:21,feeder2,HOSP,no,
2019-07-09,14:50:25,feeder2,HOSP,no,
2019-07-09,14:50:28,feeder2,HOSP,no,
2019-07-09,14:50:45,feeder2,HOSP,no,
2019-07-09,14:51:01,feeder2,HOSP,no,
2019-07-09,14:51:13,feeder2,HOSP,no,
2019-07-09,14:51:13,feeder2,HOSP,no,
2019-07-09,14:51:20,feeder2,HOSP,no,
2019-07-09,14:51:24,feeder2,HOSP,no,
2019-07-09,14:51:30,feeder2,HOSP,no,
2019-07-09,14:51:49,feeder2,HOSP,no,
2019-07-09,14:51:53,feeder2,HOSP,no,
2019-07-09,14:51:59,feeder2,HOSP,no,
2019-07-09,14:52:19,feeder2,HOSP,no,
2019-07-09,14:52:22,feeder2,HOSP,no,
2019-07-09,14:52:28,feeder2,HOSP,no,
2019-07-09,14:52:33,feeder2,HOSP,no,
2019-07-09,14:52:43,feeder2,HOSP,no,
2019-07-09,14:52:46,feeder2,HOSP,no,
2019-07-09,14:52:56,feeder2,RBWO,yes,
2019-07-09,14:53:06,feeder2,HOSP,no,
2019-07-09,14:53:07,feeder2,HOSP,no,
2019-07-09,14:53:07,feeder2,HOSP,no,
2019-07-09,14:53:08,feeder2,HOSP,no,
2019-07-09,14:53:18,feeder2,HOSP,no,
2019-07-09,14:53:26,feeder2,HOSP,no,
2019-07-09,14:53:27,feeder2,RBWO,yes,
2019-07-09,14:53:30,feeder2,HOSP,no,
